gene,class,importance,variance,variance_rank,n_cells_used,importance_rank
PLA2G16,CKD,0.0024478673,1.011636156172439,1376,300,1382
NAPA,CKD,0.002445017,0.7458356485086984,1700,300,1383
HNRNPR,CKD,0.0024440968,0.5427187534239546,2140,300,1384
PSMG4,CKD,0.0024440375,0.3772885597962067,2788,300,1385
CBR1,CKD,0.0024433138,1.719028124183727,996,300,1386
APLP2,CKD,0.0024427718,7.078527695537631,446,300,1387
PPP1CB,CKD,0.0024417243,3.1919707499513077,682,300,1388
APEX1,CKD,0.0024407487,0.6352971691489737,1919,300,1389
NOP10,CKD,0.002438504,2.427545543787663,807,300,1390
CHMP5,CKD,0.0024370786,1.3924684670811407,1141,300,1391
LAMTOR2,CKD,0.0024337037,1.3788875101526974,1148,300,1392
TMEM9,CKD,0.002431873,0.5324885945953862,2165,300,1393
NDUFB11,CKD,0.00242781,8.643465782948303,406,300,1394
SMIM22,CKD,0.0024271344,1.071006461312554,1328,300,1395
ATP5A1,CKD,0.0024254497,1.6603613141684082,1014,300,1396
HMGB2,CKD,0.0024233751,1.219926704455496,1232,300,1397
CCDC47,CKD,0.0024233258,0.48136682660432173,2338,300,1398
SEL1L,CKD,0.0024222496,0.37927335777869164,2777,300,1399
RSL1D1,CKD,0.0024204387,0.5854999855618719,2045,300,1400
CAVIN2,CKD,0.0024197788,1.4034739294006422,1131,300,1401
RDH10,CKD,0.0024163576,0.7128436941583034,1759,300,1402
DNAJA2,CKD,0.0024132559,0.42644178914648745,2565,300,1403
PSMB8,CKD,0.0024130526,0.6236738624608568,1953,300,1404
SSNA1,CKD,0.0024126084,0.609104729554851,1994,300,1405
CCT5,CKD,0.0024087108,0.4937112901067353,2295,300,1406
CHURC1,CKD,0.0024081597,1.0151688149010862,1374,300,1407
RHEB,CKD,0.002407648,1.8531704428127016,952,300,1408
DNAJC10,CKD,0.0024032078,0.39083155303222905,2725,300,1409
UCHL1,CKD,0.0024013973,3.312508859437663,666,300,1410
MAPK1,CKD,0.0023994518,0.3683572896209162,2843,300,1411
H2AFY,CKD,0.0023964606,0.690081381682741,1801,300,1412
DNAJC21,CKD,0.0023960907,0.3547139244811626,2915,300,1413
ATP5G1,CKD,0.002393846,5.515654443072394,500,300,1414
ATP5F1C,CKD,0.0023930755,5.253500570416046,518,300,1415
GPI,CKD,0.0023926047,0.8690110691119394,1525,300,1416
SSB,CKD,0.0023867076,0.858527097986921,1541,300,1417
ZNF292,CKD,0.0023845104,0.4118061901366932,2622,300,1418
FDPS,CKD,0.0023841087,0.536794139101609,2156,300,1419
BACE2,CKD,0.0023745575,1.0348337664406708,1355,300,1420
SERINC1,CKD,0.0023737866,1.2127933744217763,1234,300,1421
NUDT4,CKD,0.0023702846,3.222795268956769,678,300,1422
TMED9,CKD,0.0023639486,0.8654096356766392,1529,300,1423
MAPK1IP1L,CKD,0.0023629132,0.5235894515529473,2202,300,1424
RNF130,CKD,0.002359373,0.3569580058449609,2904,300,1425
PSMB4,CKD,0.0023516775,0.6758554471849795,1829,300,1426
DSP,CKD,0.0023513157,0.6961308665285987,1792,300,1427
NEU1,CKD,0.0023487057,0.5284527106949388,2184,300,1428
KHDRBS1,CKD,0.0023470847,0.7301853298673112,1732,300,1429
RDX,CKD,0.0023469834,0.6742340351844947,1833,300,1430
CTGF,CKD,0.002345481,7.03394541186706,447,300,1431
ALDH6A1,CKD,0.0023452211,2.907324777984121,716,300,1432
PSMB3,CKD,0.0023448402,2.1972832167569827,852,300,1433
DDX46,CKD,0.0023438598,0.3672956151259358,2851,300,1434
TIMM8B,CKD,0.0023425785,1.6185635243436116,1031,300,1435
BPTF,CKD,0.0023422525,0.5225487214361788,2210,300,1436
FTCD,CKD,0.0023408039,1.122292768170693,1293,300,1437
OXR1,CKD,0.0023375233,0.34188003185512394,2999,300,1438
KRT19,CKD,0.0023360944,29.366827812854048,200,300,1439
UGT2B7,CKD,0.002335938,11.39343776186414,344,300,1440
MGP,CKD,0.0023357603,53.93603096449831,142,300,1441
PPCS,CKD,0.0023352706,0.7451362883962565,1703,300,1442
EAPP,CKD,0.0023330166,0.4194879989330006,2596,300,1443
GNB1,CKD,0.0023312564,0.6361866997401299,1916,300,1444
OS9,CKD,0.0023278205,0.5385317950613638,2149,300,1445
HES4,CKD,0.0023266943,2.7403933023508116,746,300,1446
ARID5B,CKD,0.0023236133,1.4534507874676326,1103,300,1447
YWHAQ,CKD,0.0023222708,1.2763534180284226,1201,300,1448
MFF,CKD,0.00232142,0.6915526450571908,1800,300,1449
SHFM1,CKD,0.0023210493,1.539776958315658,1063,300,1450
SPSB3,CKD,0.0023188598,0.465318405634953,2408,300,1451
ATP5F1A,CKD,0.0023180456,4.040102945129862,600,300,1452
PPP1R14B,CKD,0.0023172938,2.8152189761753266,732,300,1453
GPRC5B,CKD,0.0023141196,0.37572633346496564,2796,300,1454
SPG21,CKD,0.0023076707,0.3997157062172845,2682,300,1455
MBNL2,CKD,0.0023048068,0.4567991309215497,2434,300,1456
SNRPD2,CKD,0.0023038182,2.309573369669031,833,300,1457
FOSB,CKD,0.0023005337,4.439393526872641,570,300,1458
RAD23A,CKD,0.0022997018,0.5049705536671052,2263,300,1459
C11orf54,CKD,0.0022961756,5.267892141263308,516,300,1460
RNF5,CKD,0.0022961232,0.5212616712625445,2216,300,1461
SLC16A4,CKD,0.002296076,0.8779218038431438,1512,300,1462
IMMT,CKD,0.0022947337,0.4554915325842673,2440,300,1463
SLC44A1,CKD,0.0022866977,0.42995313021213044,2550,300,1464
LAMB2,CKD,0.0022865473,0.47567502424329666,2359,300,1465
HBB,CKD,0.002283599,14.578912149808565,290,300,1466
NFE2L1,CKD,0.00228332,0.7797289984144788,1651,300,1467
DUT,CKD,0.0022831257,1.3007619323665969,1181,300,1468
CD55,CKD,0.0022819145,0.37261273941737943,2813,300,1469
EIF3K,CKD,0.002281207,11.175981579992722,350,300,1470
C9orf3,CKD,0.0022778632,0.4722715516849606,2376,300,1471
NUPR1L,CKD,0.0022770483,0.4040045843287055,2664,300,1472
PCMTD1,CKD,0.0022768816,0.7801879298449961,1650,300,1473
PSMC3,CKD,0.0022732553,0.48732522214678214,2315,300,1474
CGNL1,CKD,0.0022730103,1.4222018639195098,1118,300,1475
DSTN,CKD,0.0022717007,19.84352317263415,249,300,1476
STMN1,CKD,0.0022710292,4.484914352126263,566,300,1477
ECI1,CKD,0.0022662603,1.9499218834859193,916,300,1478
TAF10,CKD,0.0022661837,1.148764627514474,1279,300,1479
BROX,CKD,0.0022617565,0.3431497244956063,2994,300,1480
CSRP1,CKD,0.0022579276,1.9980100739982096,906,300,1481
HSD17B10,CKD,0.0022574828,0.7887275010026826,1636,300,1482
MLF2,CKD,0.0022549967,1.1868848669845389,1258,300,1483
EMP3,CKD,0.0022549054,2.8122083313749315,733,300,1484
DNAJC15,CKD,0.0022543017,0.7956363032035046,1628,300,1485
SPPL2A,CKD,0.0022536605,0.628797825032182,1942,300,1486
TSEN34,CKD,0.0022532565,0.36353109218596785,2869,300,1487
ALDH1A1,CKD,0.0022532407,3.4539298903664686,650,300,1488
TIMP2,CKD,0.0022531233,0.7215377846169937,1747,300,1489
BAD,CKD,0.0022530688,0.5421477180565337,2141,300,1490
DST,CKD,0.0022524304,1.0529613185147386,1343,300,1491
ARF1,CKD,0.0022522034,1.6432961071774774,1019,300,1492
CD69,CKD,0.0022494667,0.800930118475795,1621,300,1493
NDUFA9,CKD,0.0022488711,0.6298110270111241,1937,300,1494
ITGA2,CKD,0.00224521,0.6194172374036765,1973,300,1495
MKKS,CKD,0.002244876,0.37176713345850276,2816,300,1496
SDC2,CKD,0.0022440974,0.5829011650147714,2051,300,1497
PPP2CB,CKD,0.0022434252,0.7115905687655455,1763,300,1498
TMEM50B,CKD,0.002240817,0.8472212365180412,1560,300,1499
TGFBR2,CKD,0.00224041,3.7810404270924547,620,300,1500
PRPF4B,CKD,0.0022399633,0.5516368128806266,2121,300,1501
TMEM219,CKD,0.0022397528,1.6009650033387541,1035,300,1502
ATP5D,CKD,0.0022366,10.27109474000152,366,300,1503
SORL1,CKD,0.0022340273,0.7792714410535467,1653,300,1504
RAB11B,CKD,0.0022318522,0.6614492777313103,1855,300,1505
STT3B,CKD,0.00223131,0.39284460914095193,2715,300,1506
CTD-2228K2.5,CKD,0.0022269175,0.4765480721889303,2354,300,1507
LSMD1,CKD,0.0022263785,1.283498303520594,1194,300,1508
PLEKHB2,CKD,0.0022260232,0.8314817199766513,1582,300,1509
MGAT4B,CKD,0.002224126,0.40415503603998726,2663,300,1510
PQLC3,CKD,0.0022239685,0.35838595105347026,2895,300,1511
HLA-DQA2,CKD,0.0022229368,0.5227480434327545,2208,300,1512
STRAP,CKD,0.0022196742,0.7630914223557161,1675,300,1513
PMF1,CKD,0.002219435,0.39791868352640547,2695,300,1514
KDELR1,CKD,0.0022188635,1.5213515914722158,1074,300,1515
NDUFS2,CKD,0.0022170707,1.268932292524836,1206,300,1516
PCNP,CKD,0.0022170378,0.4580687376136414,2427,300,1517
U2SURP,CKD,0.0022159687,0.5187430622575095,2225,300,1518
METTL9,CKD,0.002213826,1.4386798203425646,1112,300,1519
PLSCR1,CKD,0.00221354,0.7021091237361247,1782,300,1520
VPS35,CKD,0.0022116608,0.6404847122509171,1902,300,1521
FAM50A,CKD,0.002211656,0.36849096102435264,2841,300,1522
SELENOH,CKD,0.0022095018,1.6859611705058228,1009,300,1523
LUC7L3,CKD,0.002209174,1.0680906539909507,1332,300,1524
JADE1,CKD,0.0022077723,0.6223217690181602,1960,300,1525
MTHFD2L,CKD,0.002204082,0.4372031172885648,2513,300,1526
RPA3,CKD,0.002203676,0.9891108282173225,1398,300,1527
CAPN2,CKD,0.0022029816,1.5618991300077083,1054,300,1528
RTRAF,CKD,0.0022018948,1.1135995053249141,1296,300,1529
CISD2,CKD,0.0022003516,0.5116667802124099,2245,300,1530
TFG,CKD,0.0021989697,0.3711518561635467,2821,300,1531
DAD1,CKD,0.0021973841,6.627905192359222,457,300,1532
SDF2L1,CKD,0.002196517,0.7695586220457316,1667,300,1533
JMJD1C,CKD,0.0021955671,0.4760448118934977,2356,300,1534
CYB5R3,CKD,0.0021938377,0.9472209745316487,1439,300,1535
RNMT,CKD,0.0021937897,0.41124748277953777,2626,300,1536
S100A13,CKD,0.0021921452,10.341437336297355,364,300,1537
LTBP3,CKD,0.0021911717,0.5121549543522885,2244,300,1538
ANP32B,CKD,0.0021900518,0.7173588247508194,1754,300,1539
IDI1,CKD,0.0021837943,0.8161403416960029,1597,300,1540
COL4A1,CKD,0.002183771,1.488169803931483,1087,300,1541
ESRRA,CKD,0.0021831344,0.3469059978548883,2976,300,1542
COX17,CKD,0.0021797696,3.6210477326737753,642,300,1543
MAN2A1,CKD,0.002178595,0.38639256431996083,2749,300,1544
RCAN1,CKD,0.0021770338,3.3867187625450956,658,300,1545
COPS6,CKD,0.002176092,0.6757697763005308,1830,300,1546
ILF3,CKD,0.0021759416,0.3947992481325936,2707,300,1547
NDUFB9,CKD,0.0021742145,6.234729426517466,475,300,1548
MRPL51,CKD,0.0021740014,2.438504539691547,803,300,1549
FXYD5,CKD,0.002172039,0.580288819783548,2055,300,1550
U2AF1,CKD,0.0021705048,0.41071331836210734,2628,300,1551
NDUFA12,CKD,0.00217011,3.302897675806247,668,300,1552
ETS2,CKD,0.0021688621,0.7009362053851469,1785,300,1553
MRPL20,CKD,0.0021665818,2.3119090028211646,832,300,1554
MRPS36,CKD,0.00216555,1.8021366800540113,962,300,1555
RAB7A,CKD,0.0021650388,0.6783146774065896,1820,300,1556
PPP4C,CKD,0.0021650116,0.7068020976213627,1770,300,1557
MCFD2,CKD,0.0021644023,0.4420982338063423,2488,300,1558
PNP,CKD,0.00216309,1.5578859781155763,1056,300,1559
CMTM6,CKD,0.0021621606,0.522387211045455,2211,300,1560
OCIAD1,CKD,0.0021581533,2.25337140695878,841,300,1561
TSPO,CKD,0.0021553694,4.74806405069989,546,300,1562
IST1,CKD,0.002152747,0.36966552508854994,2831,300,1563
MYDGF,CKD,0.0021509116,0.7959199111388333,1626,300,1564
RAB21,CKD,0.0021493384,0.39576288449252894,2702,300,1565
VGLL4,CKD,0.002147724,0.37828725632159865,2779,300,1566
MRPL14,CKD,0.002144261,0.6346687091083365,1921,300,1567
COPB1,CKD,0.002140614,0.4708252410537386,2381,300,1568
ATP5MC1,CKD,0.002139681,10.432504732937442,362,300,1569
BBX,CKD,0.002135075,0.6343610900904508,1923,300,1570
RPS19BP1,CKD,0.0021347122,1.1019767307037047,1304,300,1571
EIF2S2,CKD,0.0021329927,0.620712446188181,1968,300,1572
CREG1,CKD,0.002132615,0.36224253215638486,2876,300,1573
RABGGTB,CKD,0.0021314716,0.39930499423807586,2688,300,1574
PSMA7,CKD,0.002130708,2.874975730416798,721,300,1575
BCL7C,CKD,0.0021306588,1.2092632467202475,1238,300,1576
SUGT1,CKD,0.0021261084,0.3896863581389187,2728,300,1577
PCK1,CKD,0.0021258604,8.694408709689942,404,300,1578
PRKAA2,CKD,0.0021257335,0.6560212195243074,1867,300,1579
CYR61,CKD,0.0021245063,3.3386656859731523,660,300,1580
CLDN4,CKD,0.0021176732,8.266666925014226,412,300,1581
BHLHE40,CKD,0.0021167065,1.4033463065699519,1132,300,1582
BHMT2,CKD,0.0021155507,0.6123163929508717,1986,300,1583
MRPL1,CKD,0.0021134918,0.37425565442209274,2803,300,1584
DDOST,CKD,0.002111845,0.4893319052947102,2310,300,1585
JUP,CKD,0.00210997,0.7665404980522512,1671,300,1586
ID4,CKD,0.0021073206,0.9040353572357849,1488,300,1587
SEPW1,CKD,0.0021060049,3.044684478870237,698,300,1588
MRPL55,CKD,0.002105612,0.5781245865618846,2062,300,1589
KLHDC2,CKD,0.002104999,0.3638360823148549,2867,300,1590
THY1,CKD,0.0021048263,2.156906322680541,860,300,1591
RRAGA,CKD,0.002102635,0.4414120463447161,2495,300,1592
HCFC1R1,CKD,0.002102018,1.4387441226214515,1111,300,1593
DDX1,CKD,0.0020999322,0.3556320585294359,2909,300,1594
LY6E,CKD,0.0020973582,1.0246536420568384,1368,300,1595
POLR2H,CKD,0.0020965314,0.48700172601585423,2316,300,1596
TMEM8A,CKD,0.0020959221,0.3426490539329799,2996,300,1597
SEMA6D,CKD,0.0020951033,0.4172293492777003,2605,300,1598
ENY2,CKD,0.0020907954,1.969445521125041,911,300,1599
SPARC,CKD,0.0020900338,4.516201465011183,564,300,1600
RAB3IP,CKD,0.0020871975,0.6396696786243004,1905,300,1601
EFEMP1,CKD,0.002085669,0.4723292156058879,2374,300,1602
ARPC1A,CKD,0.002085124,0.632921803807399,1928,300,1603
CNOT6L,CKD,0.002081397,0.3900264877952282,2726,300,1604
ARL2,CKD,0.002081006,1.631804938170501,1024,300,1605
C19orf60,CKD,0.0020771725,0.45617735037220397,2437,300,1606
MAP2K2,CKD,0.0020771697,0.6087481737550118,1995,300,1607
FNDC3B,CKD,0.0020766775,0.4091879101425709,2639,300,1608
ACTR3,CKD,0.0020753897,0.7463281880360634,1699,300,1609
MRPL57,CKD,0.002073006,1.6817200106005643,1010,300,1610
ALKBH7,CKD,0.0020723988,2.41155731568659,810,300,1611
NUDT3,CKD,0.0020712332,0.474447195274279,2364,300,1612
BRD2,CKD,0.0020708686,0.6214425725857767,1964,300,1613
IFI16,CKD,0.0020691163,0.37635151456196314,2793,300,1614
RAP1GAP,CKD,0.0020670558,0.6839319270840735,1815,300,1615
RAMP3,CKD,0.002066804,1.108356297243183,1301,300,1616
SEM1,CKD,0.0020652718,2.773164017701862,741,300,1617
DPP7,CKD,0.002062847,0.9398173640274132,1450,300,1618
LYPLA1,CKD,0.0020622334,0.6935722002903246,1795,300,1619
DAZAP2,CKD,0.0020612183,1.7431704278616715,987,300,1620
ELP5,CKD,0.0020604397,0.34816153894639223,2962,300,1621
USP53,CKD,0.002059993,0.40845152617456176,2644,300,1622
CLDN7,CKD,0.0020562557,4.707739461417577,549,300,1623
RBBP7,CKD,0.0020554909,0.40943222506954213,2637,300,1624
PTGER1,CKD,0.0020454545,4.258053844658679,582,300,1625
UBXN6,CKD,0.0020431038,0.38538167365095277,2755,300,1626
PLAT,CKD,0.0020429168,4.24795258594004,585,300,1627
NUDC,CKD,0.0020401005,0.8551007606525967,1548,300,1628
VBP1,CKD,0.0020398744,0.3480784175898642,2963,300,1629
FBXO7,CKD,0.0020398467,0.34649065285029534,2981,300,1630
FABP3,CKD,0.0020332204,2.672498572787077,761,300,1631
LAMTOR1,CKD,0.0020326579,1.375594368494549,1150,300,1632
SMAD5,CKD,0.0020312718,0.4009087191586108,2676,300,1633
AMD1,CKD,0.00203051,1.0611901153011896,1339,300,1634
C11orf31,CKD,0.0020293233,0.985318363974881,1403,300,1635
FKBP5,CKD,0.0020292096,0.859222093899055,1538,300,1636
KIDINS220,CKD,0.0020268871,0.3680813228126435,2847,300,1637
WDR72,CKD,0.0020245146,0.4784384993702949,2347,300,1638
ZNHIT1,CKD,0.0020241898,2.8567768036419956,728,300,1639
PRPS2,CKD,0.002022903,0.6414573124083768,1901,300,1640
NDUFB4,CKD,0.0020194182,7.336424984724058,435,300,1641
SPINK1,CKD,0.0020193432,229.0061655081017,59,300,1642
TBC1D9,CKD,0.0020183285,0.35547002452942766,2911,300,1643
TMBIM4.1,CKD,0.0020169672,1.5731578206857335,1048,300,1644
EFCAB14,CKD,0.0020168037,0.9160178652690887,1474,300,1645
FBP1,CKD,0.0020117997,2.592817606477148,772,300,1646
DUSP23,CKD,0.0020023177,2.097450401715703,875,300,1647
NDUFA4L2,CKD,0.00200179,0.473325991255584,2368,300,1648
LAMTOR5,CKD,0.0020015726,7.354991486943502,433,300,1649
IFITM1,CKD,0.0020012048,0.3464982556337849,2980,300,1650
NFKBIZ,CKD,0.0020006981,0.4987564807968885,2284,300,1651
ID1,CKD,0.0019965724,7.72215540542418,425,300,1652
UQCC3,CKD,0.0019940569,0.3843136195501273,2762,300,1653
MORF4L2,CKD,0.0019919688,0.8142607869881819,1602,300,1654
HMGCS2,CKD,0.001989942,1.7191702668672548,995,300,1655
LSM6,CKD,0.001988558,0.6463238111973226,1893,300,1656
MPHOSPH8,CKD,0.001988055,0.45353012819605587,2448,300,1657
AK4,CKD,0.0019854987,1.3197567338579894,1174,300,1658
GLTP,CKD,0.0019852205,0.6588605652196844,1862,300,1659
TCEA3,CKD,0.0019848652,0.5249237260665646,2194,300,1660
STAT3,CKD,0.0019829038,0.6484601093157363,1887,300,1661
TMEM230,CKD,0.0019810693,1.712458651795934,999,300,1662
DNPH1,CKD,0.0019803974,2.562270318859578,782,300,1663
METRN,CKD,0.0019780276,0.6533123690436707,1877,300,1664
NDUFA7,CKD,0.0019776272,0.7117335557031896,1761,300,1665
CA12,CKD,0.001976783,18.796468207109445,256,300,1666
TXN2,CKD,0.001976621,0.9359891783915678,1453,300,1667
PCYOX1,CKD,0.001975083,0.7378134408731842,1712,300,1668
TMEM259,CKD,0.0019716935,0.3693820953258127,2833,300,1669
YPEL5,CKD,0.0019715251,0.650541913064909,1880,300,1670
COPA,CKD,0.001970619,0.3838794359180481,2764,300,1671
TSPAN8,CKD,0.0019705142,3.1776725227790554,683,300,1672
HPD,CKD,0.0019689656,4.476062719780089,567,300,1673
CUBN,CKD,0.001967824,4.017178285464492,603,300,1674
MRFAP1,CKD,0.0019673589,1.1733312267947436,1266,300,1675
KLRB1,CKD,0.0019636264,0.7406935587210322,1708,300,1676
NDUFB5,CKD,0.001962265,4.279806865261457,580,300,1677
FAM49B,CKD,0.0019605039,0.40037734236182465,2679,300,1678
CFLAR,CKD,0.0019603001,0.5888529429690301,2032,300,1679
ARL6IP5,CKD,0.0019600093,0.9983378336622954,1390,300,1680
ETFA,CKD,0.0019599935,0.6112562796263844,1988,300,1681
UBA1,CKD,0.0019592342,0.7204635438107291,1750,300,1682
LRPAP1,CKD,0.0019587318,1.5324892367778515,1068,300,1683
BOLA3,CKD,0.001958272,1.126007921628278,1291,300,1684
NAXE,CKD,0.0019576624,0.5797218147557683,2056,300,1685
PFDN2,CKD,0.0019565104,1.7084695220162045,1000,300,1686
PHB,CKD,0.0019544053,2.062141185331921,890,300,1687
SRSF10,CKD,0.0019533474,0.5181143704739742,2228,300,1688
TXNL1,CKD,0.0019527429,0.6916245654119741,1799,300,1689
CLPP,CKD,0.0019517795,0.442231913952964,2486,300,1690
GSN,CKD,0.0019508125,2.8217122568618276,731,300,1691
FABP1,CKD,0.0019495797,8.78926276516364,401,300,1692
LARP1,CKD,0.0019495484,0.3773410860691771,2787,300,1693
PRMT1,CKD,0.00194952,0.6308674010241371,1932,300,1694
TMEM205,CKD,0.0019479954,2.2130389753116484,848,300,1695
TRAPPC4,CKD,0.0019479513,0.448209106051486,2458,300,1696
BNIP3L,CKD,0.0019470555,0.4663847318890791,2402,300,1697
LMO7,CKD,0.0019458425,0.5177002436968902,2230,300,1698
DDR1,CKD,0.0019436195,0.774864230649625,1662,300,1699
ATP6V1B2,CKD,0.0019430495,0.35164946188256835,2937,300,1700
GRB14,CKD,0.0019420079,0.5007579918431238,2277,300,1701
PPP1CA,CKD,0.0019395422,0.6215213089042824,1963,300,1702
H19,CKD,0.0019381853,0.43385688936066646,2525,300,1703
VEGFB,CKD,0.0019377889,1.3219306187950397,1173,300,1704
SERPINA5,CKD,0.0019375597,8.59700112525809,408,300,1705
SYNE1,CKD,0.001936747,1.4585673936879682,1100,300,1706
LSM5,CKD,0.0019362938,1.1990952307509475,1245,300,1707
SH3BP5,CKD,0.0019360845,0.4275089614577554,2561,300,1708
EMC6,CKD,0.0019340316,0.7457947279560952,1701,300,1709
COPZ1,CKD,0.0019311829,0.7812801176534894,1648,300,1710
HSD17B4,CKD,0.0019310979,0.4190946149624309,2601,300,1711
RAB1B,CKD,0.0019308305,0.5686513328082704,2082,300,1712
SVIP,CKD,0.0019296688,0.9740365480089066,1407,300,1713
CALD1,CKD,0.0019278129,3.035789032446816,700,300,1714
SRI,CKD,0.0019257701,2.61654612546735,770,300,1715
ARF3,CKD,0.0019250138,0.4434195547946679,2477,300,1716
OAT,CKD,0.0019244347,0.4358389286856249,2520,300,1717
TGIF1,CKD,0.0019228411,0.46884566767342944,2391,300,1718
MRPL23,CKD,0.0019208445,0.5453775104436,2133,300,1719
BTF3L4,CKD,0.0019207803,0.899949930582934,1491,300,1720
SNRPE,CKD,0.0019203178,2.08538994380684,879,300,1721
COPS9,CKD,0.0019198867,3.031221852637152,702,300,1722
MSI2,CKD,0.001918518,1.4652150032701643,1096,300,1723
QDPR,CKD,0.0019143323,0.5791463326517073,2058,300,1724
TCEAL3,CKD,0.0019136212,0.38720158700174706,2745,300,1725
ATP6V1D,CKD,0.0019113005,0.8263988010268037,1587,300,1726
SRRM1,CKD,0.0019107399,1.0396519990713526,1353,300,1727
CREBRF,CKD,0.0019097616,0.4435862725237433,2476,300,1728
UQCRC1,CKD,0.0019035932,1.6170393889898167,1032,300,1729
TEX264,CKD,0.0019008227,1.092592238816565,1311,300,1730
MET,CKD,0.0018981866,0.3866285332081187,2748,300,1731
KIAA1191,CKD,0.0018977165,0.41305315232016987,2618,300,1732
CLTB,CKD,0.0018972979,0.9250047922368836,1465,300,1733
ORMDL1,CKD,0.0018967618,0.6104727700148589,1991,300,1734
SLC25A4,CKD,0.001894604,2.4376180741857216,804,300,1735
AK2,CKD,0.0018944588,0.9388658224069817,1452,300,1736
C16orf89,CKD,0.001893837,0.6624961900195021,1853,300,1737
POLR2K,CKD,0.0018909808,1.9018116646726289,931,300,1738
ACO1,CKD,0.001885368,0.46519136098408564,2410,300,1739
TNFRSF1A,CKD,0.0018846188,0.39552111479472973,2703,300,1740
EIF3A,CKD,0.0018845085,0.7981644810538874,1625,300,1741
STK24,CKD,0.0018831517,0.349471714573385,2956,300,1742
HS6ST1,CKD,0.0018816729,0.4270341611663481,2562,300,1743
RBM17,CKD,0.001874008,0.40631376216830534,2655,300,1744
SLC25A29,CKD,0.0018702939,0.6994909814295174,1786,300,1745
SOCS3,CKD,0.001870247,0.8452713966469529,1562,300,1746
PMM1,CKD,0.0018697617,0.41585023538349386,2609,300,1747
PPP1R16A,CKD,0.0018670834,0.7119277512817862,1760,300,1748
PTEN,CKD,0.0018620517,0.3762120688204038,2794,300,1749
HAX1,CKD,0.0018586864,0.6010857466983939,2006,300,1750
EIF3I,CKD,0.0018565787,0.586853682519634,2041,300,1751
TMEM204,CKD,0.0018558216,0.3737270363421932,2807,300,1752
GIPC1,CKD,0.0018548926,0.5415204484433315,2145,300,1753
MEAF6,CKD,0.0018530025,0.6500753477568405,1883,300,1754
MEF2A,CKD,0.0018525054,0.586033253241207,2043,300,1755
DECR1,CKD,0.0018508125,1.295476355718891,1184,300,1756
STX7,CKD,0.0018496084,0.36925027562653934,2834,300,1757
DCDC2,CKD,0.0018471368,1.4880280751430244,1088,300,1758
ADD1,CKD,0.0018467841,0.3895034420005772,2729,300,1759
PRDX6,CKD,0.0018461698,7.657220213770574,427,300,1760
CFDP1,CKD,0.0018455132,0.8112754315983638,1608,300,1761
HSPA5,CKD,0.001845513,5.56602695291552,496,300,1762
CGGBP1,CKD,0.0018454908,0.3995050400631018,2685,300,1763
SYNGR1,CKD,0.001844148,0.41943871297444807,2597,300,1764
GPR160,CKD,0.0018421144,0.37815373359080773,2780,300,1765
RAB1A,CKD,0.0018411722,0.8356277822414027,1577,300,1766
CLDN8,CKD,0.0018406304,1.4506257584136089,1104,300,1767
RPN1,CKD,0.0018399855,0.6859784609425742,1808,300,1768
TXNDC17,CKD,0.0018391347,2.2566633554354376,839,300,1769
